filename	scene_label	indoor	outdoor	transportation
2017.wav	outdoor	0.036235806	0.96303195	0.0007323466
2018.wav	transportation	0.09008996	0.18544409	0.72446585
2019.wav	transportation	0.4310154	0.036173593	0.532811
202.wav	indoor	0.45150137	0.29710075	0.25139785
2020.wav	transportation	0.062072895	0.09097024	0.8469569
2021.wav	outdoor	0.25812778	0.55827606	0.1835962
2022.wav	transportation	0.25512946	0.09026562	0.65460503
2023.wav	outdoor	0.02565839	0.9737371	0.0006043543
2024.wav	transportation	0.014267017	0.0038905852	0.98184234
2025.wav	transportation	0.07247701	0.0012212961	0.92630166
2026.wav	transportation	0.038344506	0.03561728	0.9260384
2027.wav	transportation	0.12025919	0.043048482	0.8366922
2028.wav	transportation	0.0033933013	0.0018584679	0.9947481
2029.wav	indoor	0.9157217	0.08251093	0.0017674457
203.wav	transportation	0.0654907	0.0110153025	0.92349404
2030.wav	indoor	0.7610262	0.16129099	0.07768286
2031.wav	indoor	0.7034004	0.2666121	0.029987525
2032.wav	indoor	0.4061451	0.31997028	0.2738845
2033.wav	transportation	0.08452211	0.016941998	0.89853585
2034.wav	indoor	0.6442045	0.34210092	0.013694547
2035.wav	outdoor	0.31355327	0.63034165	0.05610509
2036.wav	transportation	0.12541905	0.11873009	0.7558509
2037.wav	indoor	0.4545794	0.10993155	0.43548888
2038.wav	transportation	0.051798422	0.008784865	0.93941677
2039.wav	transportation	0.030750226	0.002298707	0.966951
204.wav	indoor	0.68500775	0.18048924	0.13450304
2040.wav	transportation	0.019928724	0.014195499	0.9658758
2041.wav	indoor	0.77076375	0.22419527	0.005040899
2042.wav	transportation	0.073070996	0.44496888	0.48196015
2043.wav	indoor	0.6184139	0.3774733	0.004112953
2044.wav	indoor	0.5247379	0.4621417	0.013120544
2045.wav	outdoor	0.23555104	0.476442	0.28800684
2046.wav	outdoor	0.05695188	0.94102365	0.0020246396
2047.wav	indoor	0.51071036	0.43498865	0.054301035
2048.wav	indoor	0.69455963	0.2656403	0.039800152
2049.wav	indoor	0.4491535	0.10928589	0.44156057
205.wav	outdoor	0.07926658	0.91742706	0.0033061896
2050.wav	indoor	0.73358005	0.24397883	0.022441162
2051.wav	indoor	0.77105296	0.18523031	0.04371665
2052.wav	indoor	0.6225746	0.3653001	0.012125355
2053.wav	indoor	0.7621647	0.15665801	0.0811774
2054.wav	indoor	0.7860477	0.20381859	0.010133831
2055.wav	transportation	0.08620515	0.42506465	0.48873028
2056.wav	transportation	0.27039742	0.029248849	0.700354
2057.wav	outdoor	0.01439064	0.9849235	0.000685713
2058.wav	outdoor	0.14914778	0.5702228	0.28062943
2059.wav	indoor	0.69364697	0.29521322	0.011139682
206.wav	indoor	0.51164067	0.43240204	0.05595714
2060.wav	indoor	0.55680144	0.43816978	0.005028986
2061.wav	indoor	0.7594552	0.20484933	0.03569538
2062.wav	indoor	0.7376064	0.26030385	0.0020896897
2063.wav	transportation	0.0020360355	0.00239028	0.99557364
2064.wav	indoor	0.64588606	0.3423643	0.01174953
2065.wav	transportation	0.056087	0.038692735	0.90522003
2066.wav	transportation	0.050337482	0.01342655	0.9362358
2067.wav	indoor	0.62166417	0.1794149	0.19892086
2068.wav	indoor	0.38994575	0.34592372	0.26413044
2069.wav	transportation	0.10252361	0.18906567	0.7084107
207.wav	outdoor	0.24030674	0.4460648	0.3136284
2070.wav	outdoor	0.48306537	0.5155479	0.0013866824
2071.wav	outdoor	0.042134617	0.7682196	0.18964575
2072.wav	indoor	0.7388826	0.26023594	0.000881517
2073.wav	transportation	0.026712898	0.016264165	0.95702285
2074.wav	outdoor	0.004513585	0.99477756	0.0007087404
2075.wav	outdoor	0.44686836	0.54844606	0.0046856343
2076.wav	transportation	0.069953896	0.015231172	0.91481483
2077.wav	indoor	0.8152951	0.17624067	0.008464178
2078.wav	transportation	0.111269094	0.01851983	0.870211
2079.wav	outdoor	0.010056871	0.9896186	0.0003245872
208.wav	transportation	0.29366162	0.05703337	0.649305
2080.wav	outdoor	0.028826857	0.9241403	0.047033
2081.wav	transportation	0.13745023	0.004106976	0.85844266
2082.wav	indoor	0.5712949	0.38061446	0.048090667
2083.wav	outdoor	0.07371745	0.92517644	0.0011060681
2084.wav	indoor	0.83038616	0.16574267	0.0038712
2085.wav	indoor	0.7191793	0.25624302	0.024577867
2086.wav	indoor	0.503787	0.49017757	0.006035388
2087.wav	indoor	0.73764247	0.2616041	0.0007532988
2088.wav	transportation	0.4246416	0.13838893	0.43696943
2089.wav	transportation	0.014126262	0.010202057	0.97567177
209.wav	outdoor	0.08080893	0.91535205	0.0038388222
2090.wav	transportation	0.024422193	0.01848895	0.95708895
2091.wav	outdoor	0.270058	0.7150017	0.0149402935
2092.wav	indoor	0.6419568	0.35447407	0.003569156
2093.wav	indoor	0.5392686	0.106928036	0.35380346
2094.wav	outdoor	0.10941541	0.46925807	0.4213264
2095.wav	indoor	0.6620746	0.25291723	0.08500824
2096.wav	indoor	0.49280897	0.3283704	0.17882057
2097.wav	transportation	0.046113964	0.00084535766	0.9530406
2098.wav	indoor	0.73143935	0.2656263	0.002934391
2099.wav	indoor	0.6203544	0.37836868	0.001276822
21.wav	transportation	0.005090639	0.0042845756	0.9906248
210.wav	outdoor	0.35412845	0.45839763	0.18747392
2100.wav	transportation	0.09882728	0.00289378	0.8982789
2101.wav	indoor	0.69764876	0.29922453	0.0031268026
2102.wav	outdoor	0.008388851	0.9910792	0.00053184514
2103.wav	transportation	0.044323422	0.0041394103	0.9515373
2104.wav	outdoor	0.12447156	0.7450371	0.13049138
2105.wav	indoor	0.505826	0.4917589	0.0024151052
2106.wav	outdoor	0.04628131	0.95298225	0.0007364494
2107.wav	indoor	0.64578724	0.3386584	0.015554244
2108.wav	indoor	0.40080315	0.25681776	0.34237915
2109.wav	transportation	0.08747361	0.10059913	0.8119272
211.wav	outdoor	0.47386423	0.5185678	0.007567925
2110.wav	outdoor	0.30641484	0.6653446	0.028240692
2111.wav	transportation	0.066656284	0.06967377	0.8636699
2112.wav	indoor	0.42997995	0.36506832	0.20495169
2113.wav	outdoor	0.0069259717	0.99289167	0.00018222185
2114.wav	outdoor	0.17220517	0.82492715	0.002867647
2115.wav	outdoor	0.3027156	0.5759976	0.12128685
2116.wav	indoor	0.62077403	0.3774595	0.0017666724
2117.wav	transportation	0.2587995	0.24439892	0.49680153
2118.wav	outdoor	0.03415627	0.9559932	0.009850438
2119.wav	outdoor	0.475242	0.52278256	0.0019753373
212.wav	indoor	0.8170043	0.18054935	0.0024464538
2120.wav	indoor	0.7094202	0.28647628	0.004103547
2121.wav	indoor	0.5318414	0.45628548	0.011873297
2122.wav	indoor	0.557673	0.44006577	0.0022612577
2123.wav	indoor	0.64676714	0.3506994	0.002533464
2124.wav	outdoor	0.2640276	0.6475832	0.08838917
2125.wav	indoor	0.5984767	0.23886466	0.16265859
2126.wav	indoor	0.83300245	0.15499562	0.012002029
2127.wav	indoor	0.51953137	0.47241122	0.008057427
2128.wav	transportation	0.06676272	0.077153906	0.8560833
2129.wav	indoor	0.7093565	0.27353054	0.01711314
213.wav	outdoor	0.09004183	0.9082473	0.0017109364
2130.wav	transportation	0.012215508	0.009130729	0.9786538
2131.wav	outdoor	0.272509	0.71030724	0.017183939
2132.wav	indoor	0.5934104	0.40298027	0.0036093383
2133.wav	indoor	0.82390976	0.1665474	0.00954272
2134.wav	outdoor	0.23365298	0.75722486	0.009122289
2135.wav	indoor	0.7239231	0.20218006	0.07389694
2136.wav	transportation	0.057694294	0.1067464	0.8355595
2137.wav	outdoor	0.2001179	0.6766531	0.12322923
2138.wav	outdoor	0.26491493	0.5105395	0.22454569
2139.wav	outdoor	0.015729446	0.9727372	0.011533377
214.wav	transportation	0.35826725	0.039822668	0.6019101
2140.wav	outdoor	0.14660594	0.84827214	0.0051217605
2141.wav	indoor	0.5422071	0.055089373	0.40270367
2142.wav	indoor	0.52351886	0.47018948	0.0062916586
2143.wav	outdoor	0.01010081	0.9896003	0.0002988594
2144.wav	transportation	0.13997653	0.10506624	0.7549572
2145.wav	outdoor	0.026237343	0.97182435	0.0019383926
2146.wav	outdoor	0.028468067	0.969677	0.0018551484
2147.wav	transportation	0.16461925	0.02884081	0.8065399
2148.wav	indoor	0.82779634	0.16117683	0.011026734
2149.wav	outdoor	0.023998823	0.9742279	0.0017734686
215.wav	outdoor	0.13228573	0.72460765	0.14310654
2150.wav	transportation	0.08374994	0.047517415	0.86873245
2151.wav	indoor	0.6583684	0.2349625	0.106669106
2152.wav	outdoor	0.18053272	0.69710237	0.122365
2153.wav	transportation	0.1468261	0.122510694	0.7306632
2154.wav	indoor	0.5102934	0.34637284	0.1433338
2155.wav	transportation	0.033857994	0.010723998	0.955418
2156.wav	transportation	0.042890303	0.007625646	0.94948417
2157.wav	outdoor	0.20769727	0.6726049	0.11969779
2158.wav	outdoor	0.16379933	0.8262024	0.009998263
2159.wav	transportation	0.06912724	0.020856254	0.91001636
216.wav	outdoor	0.032356225	0.9558207	0.011823063
2160.wav	outdoor	0.08874153	0.90595925	0.0052991994
2161.wav	outdoor	0.047457878	0.9490385	0.0035033561
2162.wav	indoor	0.5253856	0.3979955	0.07661887
2163.wav	outdoor	0.47357026	0.52159846	0.004831235
2164.wav	indoor	0.6565789	0.33185047	0.011570801
2165.wav	outdoor	0.2189651	0.75617206	0.024862725
2166.wav	indoor	0.42263246	0.32533628	0.25203127
2167.wav	transportation	0.018257039	0.009793533	0.9719494
2168.wav	outdoor	0.29173714	0.70093167	0.007331298
2169.wav	indoor	0.46145123	0.39266926	0.14587943
217.wav	transportation	0.037315838	0.0087247575	0.9539596
2170.wav	transportation	0.088083245	0.0073834723	0.9045332
2171.wav	outdoor	0.1305532	0.86762494	0.0018217375
2172.wav	indoor	0.67332214	0.31881103	0.00786688
2173.wav	outdoor	0.018378962	0.9688649	0.012756318
2174.wav	outdoor	0.17149699	0.81110287	0.01740022
2175.wav	outdoor	0.10225065	0.89554656	0.0022028745
2176.wav	outdoor	0.02051399	0.97874594	0.0007402686
2177.wav	indoor	0.68927324	0.30971515	0.0010116701
2178.wav	indoor	0.72034514	0.26328784	0.016367052
2179.wav	outdoor	0.012975467	0.985703	0.0013214733
218.wav	outdoor	0.05716635	0.88863957	0.05419411
2180.wav	outdoor	0.28253615	0.65700805	0.06045588
2181.wav	outdoor	0.3223772	0.64719254	0.030430188
2182.wav	indoor	0.66563064	0.32953718	0.0048320643
2183.wav	outdoor	0.051990766	0.9216846	0.026324376
2184.wav	transportation	0.24281144	0.13530564	0.62188286
2185.wav	outdoor	0.34619606	0.65230143	0.0015023922
2186.wav	transportation	0.0035805672	0.007634355	0.9887851
2187.wav	outdoor	0.023895305	0.9732686	0.0028362426
2188.wav	outdoor	0.34504744	0.6389586	0.015993942
2189.wav	outdoor	0.4394854	0.48687744	0.07363723
219.wav	indoor	0.51664174	0.43024936	0.053108763
2190.wav	transportation	0.24435237	0.04417355	0.7114742
2191.wav	outdoor	0.044775046	0.94878757	0.0064375424
2192.wav	indoor	0.59515804	0.40002832	0.004813372
2193.wav	transportation	0.13507469	0.058790784	0.80613434
2194.wav	transportation	0.06183212	0.030166397	0.90800154
2195.wav	outdoor	0.32727674	0.66515034	0.00757298
2196.wav	indoor	0.5587081	0.14661033	0.29468164
2197.wav	indoor	0.71145046	0.28224707	0.006302461
2198.wav	indoor	0.55012095	0.44449085	0.005388155
2199.wav	transportation	0.4321199	0.082287505	0.4855926
22.wav	outdoor	0.03297471	0.9647129	0.0023125124
220.wav	transportation	0.015304069	0.012583326	0.97211266
2200.wav	outdoor	0.14976464	0.7482069	0.10202856
2201.wav	outdoor	0.47694436	0.5171453	0.005910593
2202.wav	transportation	0.06962511	0.057431836	0.87294304
2203.wav	outdoor	0.06380712	0.9321349	0.004058116
2204.wav	outdoor	0.14258718	0.85456485	0.0028479458
2205.wav	outdoor	0.081261165	0.91363657	0.0051022647
2206.wav	indoor	0.7372381	0.25632614	0.006435772
2207.wav	indoor	0.64702195	0.3499376	0.0030404027
2208.wav	indoor	0.5826167	0.13155714	0.28582615
2209.wav	transportation	0.023843452	0.031873185	0.9442833
221.wav	indoor	0.724861	0.26274115	0.012397697
2210.wav	transportation	0.1944442	0.12911424	0.67644167
2211.wav	outdoor	0.40761432	0.5085849	0.08380071
2212.wav	outdoor	0.15014082	0.5742361	0.27562302
2213.wav	indoor	0.6209766	0.21625872	0.16276456
2214.wav	transportation	0.0031539951	0.0030217336	0.993824
2215.wav	transportation	0.060539685	0.020751072	0.9187091
2216.wav	transportation	0.024002273	0.010511825	0.96548593
2217.wav	outdoor	0.14487427	0.8372887	0.017837156
2218.wav	transportation	0.105741695	0.0076747537	0.88658345
2219.wav	outdoor	0.2903283	0.7056097	0.004062103
222.wav	indoor	0.6207991	0.37297288	0.0062281676
2220.wav	indoor	0.75683844	0.22192466	0.021237096
2221.wav	indoor	0.62582153	0.37005442	0.004124008
2222.wav	outdoor	0.4417387	0.5385269	0.019734485
2223.wav	transportation	0.08460057	0.018604169	0.8967954
2224.wav	transportation	0.15098743	0.016370298	0.8326424
2225.wav	indoor	0.59169185	0.38275814	0.025550002
2226.wav	indoor	0.6830763	0.30454502	0.012378562
2227.wav	transportation	0.07144663	0.03296435	0.895589
2228.wav	outdoor	0.31196314	0.5302535	0.1577834
2229.wav	indoor	0.61193776	0.38366356	0.004398692
223.wav	outdoor	0.039219495	0.9575679	0.0032127828
2230.wav	transportation	0.08634098	0.40839577	0.50526327
2231.wav	indoor	0.58516073	0.4088293	0.0060099736
2232.wav	indoor	0.8009218	0.18781222	0.01126594
2233.wav	transportation	0.30880374	0.008120321	0.683076
2234.wav	outdoor	0.039426804	0.95997894	0.0005941777
2235.wav	transportation	0.0147759095	0.0049135475	0.98031056
2236.wav	transportation	0.00128026	0.0017645037	0.9969554
2237.wav	transportation	0.18029806	0.0049156053	0.81478614
2238.wav	transportation	0.14081194	0.028425869	0.8307621
2239.wav	outdoor	0.06030029	0.9281622	0.011537431
224.wav	indoor	0.6848846	0.2323987	0.082716644
2240.wav	transportation	0.05525325	0.038171064	0.90657586
2241.wav	transportation	0.022877656	0.004419492	0.97270286
2242.wav	indoor	0.73591554	0.25274867	0.01133578
2243.wav	outdoor	0.19412866	0.77671516	0.029156208
2244.wav	outdoor	0.05077041	0.94838876	0.0008407159
2245.wav	indoor	0.78826	0.19403091	0.017709028
2246.wav	transportation	8.981799e-05	0.00069910573	0.999211
2247.wav	indoor	0.8211955	0.17603952	0.0027650574
2248.wav	transportation	0.3448797	0.09269331	0.5624269
2249.wav	indoor	0.49428076	0.4140621	0.09165722
225.wav	transportation	0.16558684	0.027650487	0.8067625
2250.wav	outdoor	0.01972005	0.9786395	0.0016404402
2251.wav	outdoor	0.024728708	0.9618638	0.01340759
2252.wav	transportation	0.024312193	0.008988584	0.9666991
2253.wav	indoor	0.71508193	0.2700619	0.014856246
2254.wav	indoor	0.72950494	0.16338398	0.107111014
2255.wav	indoor	0.64077216	0.3584072	0.0008205537
2256.wav	transportation	0.03254194	0.007446525	0.96001136
2257.wav	indoor	0.5126881	0.48641318	0.00089876185
2258.wav	transportation	0.00039216838	0.0010732117	0.99853456
2259.wav	outdoor	0.052614678	0.94447786	0.0029074543
226.wav	indoor	0.62012374	0.36993843	0.009937817
2260.wav	indoor	0.72373235	0.25854307	0.017724548
2261.wav	outdoor	0.18879017	0.8029553	0.008254556
2262.wav	transportation	0.044460457	0.009838141	0.9457015
2263.wav	transportation	0.2694638	0.0065601715	0.7239761
2264.wav	transportation	0.058130223	0.002616918	0.93925303
2265.wav	outdoor	0.27443948	0.69515574	0.030404955
2266.wav	outdoor	0.034871582	0.9645979	0.0005306485
2267.wav	outdoor	0.35683754	0.6360785	0.0070840046
2268.wav	indoor	0.46246395	0.4511866	0.08634952
2269.wav	outdoor	0.015313533	0.9827608	0.0019257904
227.wav	outdoor	0.12148341	0.8574556	0.021060903
2270.wav	outdoor	0.038436342	0.9461277	0.015435795
2271.wav	indoor	0.4548184	0.10085572	0.44432586
2272.wav	indoor	0.5218663	0.46351528	0.014618309
2273.wav	indoor	0.59380877	0.40434813	0.0018432116
2274.wav	transportation	0.017407706	0.023488842	0.9591036
2275.wav	outdoor	0.018836785	0.9770193	0.004143844
2276.wav	indoor	0.72611415	0.26951247	0.004373382
2277.wav	indoor	0.67544323	0.19152954	0.1330271
2278.wav	outdoor	0.03293723	0.962152	0.0049109412
2279.wav	indoor	0.5613431	0.19166785	0.24698901
228.wav	outdoor	0.052800603	0.9189103	0.028289128
2280.wav	indoor	0.6429475	0.058634717	0.29841796
2281.wav	transportation	0.14212014	0.06249831	0.7953816
2282.wav	indoor	0.4141125	0.17788664	0.40800104
2283.wav	outdoor	0.22375564	0.7753438	0.000900617
2284.wav	transportation	0.17104462	0.0056977966	0.8232576
2285.wav	indoor	0.70786655	0.29190904	0.00022450788
2286.wav	outdoor	0.103171766	0.8846854	0.012142932
2287.wav	outdoor	0.023448259	0.94400513	0.03254669
2288.wav	indoor	0.72427577	0.2607479	0.014976384
2289.wav	outdoor	0.029832816	0.9653805	0.00478664
229.wav	indoor	0.62100035	0.37497932	0.004020289
2290.wav	indoor	0.4864707	0.40124202	0.11228728
2291.wav	indoor	0.5720212	0.42638558	0.0015931319
2292.wav	outdoor	0.028086383	0.9712847	0.0006288745
2293.wav	indoor	0.6441403	0.32010892	0.03575084
2294.wav	transportation	0.010904634	0.019065626	0.9700297
2295.wav	outdoor	0.00896248	0.9900098	0.001027743
2296.wav	indoor	0.7722923	0.15005454	0.07765305
2297.wav	indoor	0.54631084	0.442113	0.01157604
2298.wav	outdoor	0.06611539	0.63572115	0.29816344
2299.wav	transportation	0.0629828	0.010087753	0.9269295
23.wav	indoor	0.5188918	0.42981204	0.051296063
230.wav	outdoor	0.119561456	0.87109166	0.00934677
2300.wav	indoor	0.7841469	0.08728273	0.12857035
2301.wav	outdoor	0.030333843	0.9678214	0.0018448012
2302.wav	outdoor	0.022164837	0.9739877	0.0038473543
2303.wav	outdoor	0.4133984	0.5478015	0.038799964
2304.wav	indoor	0.5702157	0.42734298	0.0024412037
2305.wav	transportation	0.07508473	0.0127227185	0.91219264
2306.wav	outdoor	0.043125007	0.933967	0.022908103
2307.wav	indoor	0.64169466	0.00023385164	0.3580715
2308.wav	outdoor	0.33588058	0.5222865	0.14183286
2309.wav	indoor	0.7764971	0.13336314	0.09013976
231.wav	outdoor	0.028445173	0.9689234	0.0026312529
2310.wav	transportation	0.013576403	0.008165134	0.97825813
2311.wav	indoor	0.80187666	0.19649525	0.0016281002
2312.wav	outdoor	0.2107208	0.7842136	0.005065653
2313.wav	transportation	0.0007625086	0.0010369457	0.9982007
2314.wav	indoor	0.4692568	0.39205188	0.13869134
2315.wav	outdoor	0.23589806	0.7080005	0.05610134
2316.wav	transportation	9.044849e-05	0.00072417676	0.99918544
2317.wav	outdoor	0.005847041	0.9932947	0.00085823564
2318.wav	transportation	0.17139886	0.03160569	0.79699534
2319.wav	indoor	0.58620656	0.38595533	0.027838042
232.wav	transportation	0.37395003	0.06607834	0.5599716
2320.wav	indoor	0.63987434	0.35998195	0.00014370146
2321.wav	indoor	0.74203223	0.16211073	0.09585712
2322.wav	outdoor	0.23385623	0.7626443	0.0034994204
2323.wav	outdoor	0.036078636	0.96320677	0.0007146799
2324.wav	outdoor	0.023539787	0.97223634	0.0042238226
2325.wav	transportation	0.04165321	0.03976516	0.9185816
2326.wav	outdoor	0.30584183	0.6066745	0.08748382
2327.wav	outdoor	0.4112462	0.5844442	0.004309419
2328.wav	outdoor	0.18173233	0.68596786	0.13229981
2329.wav	outdoor	0.28840023	0.6375255	0.07407418
233.wav	outdoor	0.01513003	0.98354626	0.0013236502
2330.wav	indoor	0.80554485	0.19336857	0.0010864355
2331.wav	outdoor	0.16088077	0.798499	0.0406202
2332.wav	transportation	0.03334617	0.030806456	0.9358476
2333.wav	indoor	0.612197	0.38086396	0.0069391644
2334.wav	outdoor	0.27542454	0.6895906	0.03498488
2335.wav	outdoor	0.2764598	0.6909504	0.03258989
2336.wav	indoor	0.52943754	0.4243115	0.04625097
2337.wav	transportation	0.091436364	0.0027685524	0.9057949
2338.wav	transportation	0.1273929	0.03611774	0.8364894
2339.wav	indoor	0.54810345	0.44233546	0.009561012
234.wav	transportation	0.19150227	0.09897427	0.70952356
2340.wav	outdoor	0.097143255	0.8995341	0.0033226076
2341.wav	transportation	0.0020211407	0.00059363997	0.9973852
2342.wav	indoor	0.61331075	0.30213165	0.08455759
2343.wav	transportation	0.08026692	0.02426418	0.89546883
2344.wav	outdoor	0.45594597	0.53750724	0.0065469146
2345.wav	transportation	0.18731552	0.03168548	0.78099906
2346.wav	outdoor	0.36373925	0.42619023	0.21007057
2347.wav	transportation	0.15792164	0.11213237	0.72994614
2348.wav	indoor	0.89086163	0.10521203	0.003926071
2349.wav	indoor	0.69412136	0.17531626	0.1305624
235.wav	indoor	0.80237687	0.19314907	0.004474073
2350.wav	indoor	0.7195181	0.2757184	0.004763427
2351.wav	transportation	0.104041316	0.0120102195	0.8839483
2352.wav	transportation	0.18657711	0.041257728	0.7721651
2353.wav	outdoor	0.08963867	0.62638533	0.28397617
2354.wav	indoor	0.5956945	0.40137714	0.002928319
2355.wav	indoor	0.51685774	0.47624397	0.0068984567
2356.wav	outdoor	0.0365393	0.9541094	0.009351606
2357.wav	outdoor	0.062408537	0.9160886	0.021503082
2358.wav	transportation	0.03945222	0.04027817	0.92026967
2359.wav	indoor	0.6812495	0.2705486	0.04820182
236.wav	transportation	0.37487555	0.093542084	0.53158236
2360.wav	transportation	0.04375447	0.018305209	0.9379403
2361.wav	transportation	0.008786683	0.017341543	0.973872
2362.wav	outdoor	0.048706822	0.9466934	0.004599956
2363.wav	transportation	0.123889625	0.098998114	0.77711236
2364.wav	transportation	0.4314403	0.065407895	0.5031518
2365.wav	transportation	0.052297838	0.007716061	0.9399861
2366.wav	indoor	0.8331336	0.1665495	0.00031668678
2367.wav	outdoor	0.09309532	0.90518826	0.0017163914
2368.wav	transportation	0.00016574093	0.0016001757	0.9982343
2369.wav	indoor	0.46581477	0.09425604	0.43992916
237.wav	transportation	0.05904334	0.016569534	0.92438716
2370.wav	outdoor	0.25721604	0.6750915	0.06769232
2371.wav	transportation	0.1560627	0.2311447	0.6127928
2372.wav	indoor	0.6622463	0.33381507	0.003938742
2373.wav	indoor	0.7449898	0.24766788	0.0073423735
2374.wav	outdoor	0.45444804	0.5384227	0.00712922
2375.wav	indoor	0.4981795	0.18225239	0.31956822
2376.wav	indoor	0.71270967	0.27480045	0.012489838
2377.wav	transportation	0.18676206	0.05865087	0.75458705
2378.wav	transportation	0.0114634605	0.023002733	0.96553373
2379.wav	indoor	0.6254366	0.37041062	0.0041529117
238.wav	indoor	0.683738	0.30766997	0.008592105
2380.wav	outdoor	0.15118027	0.83755827	0.01126138
2381.wav	outdoor	0.40147084	0.54003465	0.05849452
2382.wav	transportation	0.03095974	0.00867345	0.96036685
2383.wav	transportation	0.048358582	0.007398161	0.9442433
2384.wav	outdoor	0.21647994	0.76089734	0.022622656
2385.wav	transportation	0.010661868	0.25988066	0.72945756
2386.wav	outdoor	0.11448367	0.8630449	0.022471141
2387.wav	transportation	0.084248036	0.43794617	0.47780576
2388.wav	outdoor	0.2970267	0.6343355	0.06863772
2389.wav	indoor	0.5821417	0.41464052	0.0032177407
239.wav	outdoor	0.14253733	0.83097917	0.026483437
2390.wav	indoor	0.7807766	0.21093234	0.008290879
2391.wav	transportation	0.36829948	0.24531949	0.38638106
2392.wav	transportation	0.052033067	0.010158354	0.9378089
2393.wav	outdoor	0.17179921	0.69104415	0.13715649
2394.wav	indoor	0.7638246	0.19892488	0.037250325
2395.wav	outdoor	0.2247134	0.77345467	0.0018319044
2396.wav	outdoor	0.39812294	0.4164229	0.18545423
2397.wav	indoor	0.6279713	0.3695387	0.0024899524
2398.wav	indoor	0.5241738	0.30605045	0.16977581
2399.wav	transportation	0.00058368914	0.0005097616	0.9989063
24.wav	transportation	0.082569785	0.38718727	0.53024304
240.wav	outdoor	0.36611825	0.38340876	0.25047296
2400.wav	outdoor	0.17589568	0.7439705	0.08013379
2401.wav	transportation	0.13496938	0.066340975	0.7986894
2402.wav	indoor	0.6304147	0.36804307	0.0015422683
2403.wav	transportation	0.09970647	0.030463874	0.8698298
2404.wav	outdoor	0.021854235	0.87428176	0.103864
2405.wav	indoor	0.59849954	0.39923143	0.0022691167
2406.wav	transportation	0.109722994	0.2553603	0.63491666
2407.wav	outdoor	0.20314035	0.6046502	0.19220957
2408.wav	transportation	0.049717363	0.014722588	0.93556035
2409.wav	indoor	0.77539617	0.22032216	0.0042817392
241.wav	indoor	0.42968377	0.2566511	0.31366503
2410.wav	outdoor	0.1588133	0.8387575	0.0024289505
2411.wav	transportation	0.0024513844	0.0033893883	0.9941592
2412.wav	outdoor	0.19153275	0.46419412	0.34427306
2413.wav	transportation	0.11424638	0.011256073	0.8744976
2414.wav	transportation	0.037459467	0.106482685	0.8560578
2415.wav	transportation	0.07351838	0.0009450066	0.92553675
2416.wav	outdoor	0.24310847	0.72590643	0.030985117
2417.wav	transportation	0.028198322	0.0009168255	0.9708851
2418.wav	transportation	0.038117196	0.0064090006	0.9554738
2419.wav	outdoor	0.10160146	0.844728	0.053670377
242.wav	indoor	0.57379353	0.37499908	0.051207416
2420.wav	indoor	0.60038245	0.095059395	0.30455828
2421.wav	transportation	0.16005883	0.021154804	0.8187863
2422.wav	transportation	0.030322969	0.011348412	0.95832884
2423.wav	indoor	0.5528308	0.14393556	0.30323368
2424.wav	indoor	0.60739344	0.37233987	0.020266674
2425.wav	outdoor	0.10805038	0.8497197	0.042229746
2426.wav	indoor	0.55795455	0.4272216	0.01482386
2427.wav	outdoor	0.46915832	0.5293237	0.0015180714
2428.wav	indoor	0.5020089	0.49673763	0.0012536214
2429.wav	indoor	0.87658644	0.038020194	0.08539345
243.wav	outdoor	0.064441755	0.93290776	0.002650254
2430.wav	indoor	0.6938157	0.3055799	0.0006043321
2431.wav	outdoor	0.38421157	0.52766323	0.088125095
2432.wav	transportation	0.036840003	0.017052647	0.9461075
2433.wav	indoor	0.8034503	0.1957739	0.00077580655
2434.wav	outdoor	0.009964592	0.9896967	0.00033860042
2435.wav	outdoor	0.15452813	0.84316665	0.0023052841
2436.wav	indoor	0.76198494	0.22223496	0.015780056
2437.wav	outdoor	0.072898015	0.84623754	0.08086456
2438.wav	outdoor	0.19800767	0.7792855	0.022706768
2439.wav	transportation	0.07822821	0.019789541	0.9019822
244.wav	outdoor	0.00559443	0.9937436	0.0006621594
2440.wav	outdoor	0.48050937	0.49637586	0.023114925
2441.wav	indoor	0.5048339	0.46702796	0.02813822
2442.wav	transportation	0.302283	0.13934156	0.5583754
2443.wav	outdoor	0.026061455	0.97321475	0.00072374917
2444.wav	indoor	0.6613544	0.14319049	0.19545518
2445.wav	transportation	0.07545582	0.0007770894	0.9237671
2446.wav	indoor	0.41715193	0.3074506	0.27539748
2447.wav	transportation	0.19551818	0.10624175	0.69824004
2448.wav	transportation	0.15105362	0.25120646	0.59773993
2449.wav	outdoor	0.020705042	0.9638175	0.015477581
245.wav	indoor	0.78161657	0.21296409	0.005419367
2450.wav	indoor	0.75874394	0.22228667	0.018969353
2451.wav	indoor	0.72419965	0.26859134	0.0072088256
2452.wav	transportation	0.030199856	0.022814812	0.9469851
2453.wav	indoor	0.49773535	0.4932355	0.009029121
2454.wav	indoor	0.5351508	0.32814175	0.1367076
2455.wav	transportation	0.07142554	0.007872461	0.9207021
2456.wav	transportation	0.13187242	0.11032615	0.7578012
2457.wav	outdoor	0.21260409	0.7855245	0.0018713282
2458.wav	outdoor	0.02443993	0.9563759	0.019184183
